tt0101969	nm0440462,nm0006133,nm0000418,nm0342045,nm0000188,nm0645795,nm0001410,nm0001521,nm0005845,nm0000177
tt0102004	nm0229644,nm0002332,nm0001711,nm0000824,nm0000150,nm0000249,nm0468997,nm0002417,nm0003418,nm0755266
tt0102005	nm0000467,nm0378129,nm0001210,nm0934578,nm0666806,nm0000838,nm0251204,nm0250867,nm0006231,nm0000620
tt0102015	nm0091250,nm0000008,nm0000640,nm0000454,nm0382584,nm0178880,nm0046943,nm0562645,nm0004043,nm0000184
tt0102034	nm0000515,nm0000461,nm0166018,nm0069282,nm0927074,nm0000483,nm0205287,nm0000125,nm0659949,nm0611683
tt0102057	nm0549369,nm0000229,nm0145309,nm0000245,nm0000210,nm0057381,nm0366337,nm0000163,nm0005086,nm0001364
tt0102059	nm0124832,nm0000420,nm0000978,nm0000144,nm0000720,nm0006169,nm0698493,nm0475957,nm0045927,nm0000221
tt0102070	nm0499724,nm0914058,nm0469234,nm0005428,nm0211823,nm0004383,nm0000246,nm0000732,nm0000336,nm0000510
tt0102138	nm0308426,nm0000231,nm0804466,nm0000527,nm0002354,nm0000493,nm0550285,nm0457715,nm0000198,nm0000126
tt0102175	nm0689498,nm0859661,nm0000648,nm0001711,nm0001115,nm0005966,nm0000490,nm0225416
tt0102216	nm0390830,nm0006133,nm0911486,nm0000422,nm0168554,nm0930539,nm0534013,nm0000564,nm0110983,nm0000457
tt0102250	nm0242491,nm0578185,nm0705136,nm0005481,nm0365239,nm0578176,nm0413875,nm0000572,nm0001290,nm0000188
tt0102266	nm0005428,nm0382855,nm0000246,nm0506546,nm0000948,nm0001210,nm0001716,nm0932244,nm0004383,nm0001834
tt0102293	nm0266652,nm1618302,nm0266658,nm1834353,nm0960013,nm0150888,nm0159438,nm0482670,nm0387322,nm1008137
tt0102316	nm0002123,nm0496778,nm0005881,nm0291082,nm0006142,nm0459806,nm0001848,nm0707475,nm0000149,nm0748784
tt0102343	nm0001535,nm0678740,nm0669075,nm0500022,nm0004883,nm0905718,nm0544721,nm0490958,nm0000113
tt0102388	nm0001832,nm0794064,nm0005711,nm0935053,nm0612322,nm0002128,nm0834373,nm0000702,nm0006133,nm0753073
tt0102426	nm0081702,nm0599291,nm0075706,nm0759368,nm0084241,nm0591184,nm0147601,nm0007746,nm0147603,nm0147794
tt0102492	nm0000130,nm0253214,nm0000346,nm0108629,nm0004976,nm0006133,nm0000101,nm0254580,nm0001043,nm0956052
tt0102494	nm0821247,nm0662435,nm0000636,nm0001814,nm0724927,nm0006408,nm0004090,nm0751638,nm0000203,nm0000206
tt0102510	nm0698493,nm0000558,nm0958387,nm0001636,nm0919154,nm0627673,nm0001421,nm0000720,nm0001878,nm0001740
tt0102511	nm0001114,nm0006290,nm0859016,nm0123221,nm0001696,nm0000693,nm0005893,nm0000343,nm0000453,nm0171170
tt0102526	nm0000648,nm0177875,nm0413547,nm0570408,nm0942870,nm0001384,nm0005300,nm0071014,nm0001674,nm0005522
tt0102536	nm0000213,nm0005695,nm0266170,nm0001823,nm0778804,nm0001687,nm0704950,nm0000464
tt0102555	nm0537031,nm0000547,nm0742827,nm0388772,nm0880040,nm0880036,nm0317981,nm0725766,nm0000398,nm0786022
tt0102558	nm0004383,nm0043839,nm0919154,nm0005678,nm0132695,nm0000331,nm0000193,nm0000101,nm0001006,nm0075801
tt0102587	nm0945839,nm0293168,nm0840699,nm0408030,nm0393365,nm0847223,nm5347659,nm0407372,nm0645470,nm7818935
tt0102603	nm0001560,nm0000484,nm0001590,nm0726200,nm0536249,nm0000230,nm0057398,nm0611848,nm0069798,nm0000930
tt0102614	nm0000219,nm0465745,nm0001235,nm0006080,nm0005923,nm0110519,nm0001583,nm0004818,nm0283500,nm0377792
tt0102685	nm0407717,nm0000997,nm0006142,nm0009222,nm0004488,nm0000941,nm0506597,nm0000664,nm0000206,nm0001614
tt0102713	nm0956699,nm0000659,nm0000560,nm0001100,nm0003552,nm0625075,nm0440140,nm0006133,nm0175852,nm0426539
tt0102719	nm0646943,nm0810545,nm0457598,nm0800465,nm0438989,nm0505152,nm0000615,nm0628170,nm0912001,nm0018735
tt0102744	nm0642890,nm0000624,nm0384398,nm0371824,nm0741228,nm0250867,nm0000633,nm0000614,nm0006231,nm0934578
tt0102768	nm0005850,nm0355112,nm0642714,nm0000906,nm0001566,nm0842475,nm0009190,nm0000148,nm0748784,nm0001877
tt0102782	nm0000170,nm0828562,nm0824122,nm0265036,nm0470182,nm0054653,nm0334353,nm0821070,nm0670852,nm0006231
tt0102789	nm0000243,nm0506546,nm0583675,nm0001629,nm0001475,nm0211823,nm0611683,nm0005428,nm0001384,nm0215269
tt0102798	nm0001512,nm0914709,nm0000225,nm0005801,nm0721817,nm0000151,nm0004383,nm0507669,nm0000126,nm0219720
tt0102803	nm0330077,nm0001004,nm0000124,nm0000273,nm0001096,nm0002653,nm0828349,nm0082677,nm0210290,nm0213100
tt0102915	nm0006080,nm0000488,nm0127389,nm0410419,nm0846480,nm0504495,nm0105585,nm0000185,nm0321739,nm0000119
tt0102926	nm0501435,nm0768324,nm0001129,nm0102508,nm0365383,nm0848217,nm0000149,nm0000164,nm0095029,nm0882588
tt0102943	nm0060015,nm0226191,nm0387914,nm0128414,nm0101712,nm0199679,nm0000500,nm0416739,nm0387916,nm0722524
tt0102945	nm0060103,nm0000210,nm0000920,nm0000754,nm0492746,nm0747849,nm0697067,nm0511979,nm0000025,nm0325252
tt0102951	nm0000921,nm0363326,nm0001550,nm0000177,nm0001355,nm0340112,nm0000398,nm0005455,nm0006293,nm0000375
tt0102975	nm0282364,nm0465199,nm0415498,nm0000638,nm0583292,nm0742797,nm0001150,nm0000559,nm0734472,nm0001420
tt0103030	nm0000721,nm0098395,nm0757098,nm0005790,nm0515440,nm0757814,nm0862429,nm0004650,nm0000264
tt0103060	nm0803145,nm0206175,nm0150858,nm0486244,nm0481990,nm0247653,nm0696309,nm0863208,nm0001831,nm0876958
tt0103064	nm0000116,nm0004229,nm0000157,nm0936537,nm0000411,nm0006075,nm0001598,nm0233827,nm0000216,nm0119322
tt0103074	nm0000514,nm0000172,nm0000133,nm0000215,nm0451884,nm0001877,nm0000631,nm0689316,nm0000939,nm0633677
tt0103112	nm0176861,nm0228678,nm0448388,nm0000276,nm0380977,nm0293190,nm0000696,nm0931917,nm0462895,nm0677943
tt0103241	nm0776114,nm0765091,nm0957205,nm0000841,nm0000377,nm0001432,nm0000195,nm0353546,nm0006108,nm0000568
tt0103247	nm0518711,nm0694230,nm0266409,nm0857904,nm0742236,nm0459170,nm0389623,nm0001025,nm0001970,nm0000160
tt0103285	nm0246738,nm0007139,nm0156484,nm0849283,nm0001472,nm0504935,nm0399074,nm0263851,nm0950707,nm0950699
tt0103594	nm0000244,nm0000631,nm0000363,nm0000367,nm0097785,nm0000800,nm0000939,nm0006331,nm0004347,nm0027590
tt0103596	nm0584607,nm0151772,nm0453572,nm0939378,nm0256025,nm0805189,nm0005509,nm0694379,nm0871590,nm0555552
tt0103639	nm0021249,nm0254645,nm0744429,nm0488306,nm0166256,nm0560329,nm0293455,nm0918334,nm0615780,nm0000245
tt0103644	nm0639321,nm0001165,nm0795953,nm0001353,nm0001524,nm0000399,nm0000244,nm0001097,nm0911910,nm0318429
tt0103759	nm0009603,nm0217137,nm0568421,nm0004302,nm0331162,nm0001206,nm0526259,nm0437391,nm0000172,nm0696299
tt0103767	nm0536056,nm0824195,nm0629382,nm6897793,nm0041393,nm0294825,nm0629368
tt0103772	nm0000232,nm0001169,nm0000675,nm0000682,nm0000140,nm0000390,nm0550728,nm0881973,nm0000957,nm0000025
tt0103776	nm0000686,nm0914058,nm0000318,nm0358334,nm0000474,nm0000362,nm0224145,nm0004170,nm0000201,nm0000384
tt0103786	nm0505152,nm0001301,nm0001372,nm0427894,nm0005497,nm0000455,nm0427468,nm0343453,nm0575817,nm0006055
tt0103793	nm0935190,nm0074141,nm0823730,nm0295823,nm0374002,nm0618057,nm0485691,nm0393029,nm0002496,nm0359734
tt0103850	nm0161497,nm0000614,nm0000209,nm0614950,nm0393922,nm0936403,nm0529648,nm0730321,nm0002064
tt0103855	nm0447290,nm0131333,nm0242491,nm0006293,nm0933604,nm0001410,nm0413875,nm0000126,nm0001365,nm0167850
tt0103859	nm0002101,nm0399738,nm0004976,nm0004979,nm0588883,nm0000932,nm0000552,nm0399737,nm0790775,nm0087904
tt0103873	nm0801728,nm0095725,nm0590359,nm0201942,nm0050975,nm0909638,nm0001392,nm0914240,nm0600473,nm0679272
tt0103874	nm0000198,nm0000338,nm0831290,nm0366337,nm0297209,nm0000213,nm0000206,nm0000164,nm0612529,nm0004384
tt0103893	nm0000607,nm0000442,nm0001980,nm0923736,nm0001785,nm0371348,nm0000661,nm0742651,nm0476900,nm0476901
tt0103905	nm0240733,nm0660561,nm0660560,nm0155701,nm0688143,nm0095298,nm1329596,nm0851759,nm0688145,nm0069715
tt0103919	nm0075359,nm0000850,nm0000515,nm0741262,nm0865302,nm0501435,nm0326512,nm0693561,nm0797451,nm0001275
tt0103924	nm0645401,nm0001737,nm0245500,nm0801148,nm0005316,nm0248054,nm0758436,nm0674303,nm0000621,nm0006229
tt0103939	nm0101956,nm0285302,nm0370114,nm0000375,nm0001036,nm0000122,nm0722631,nm0857177,nm0000277,nm0732527
tt0103956	nm0114556,nm0238841,nm0070474,nm0003910,nm0195224,nm0843199,nm0716275,nm0923529,nm0503548,nm0502954
tt0103994	nm0077149,nm0004816,nm0555227,nm0092632,nm0005977,nm0261294,nm0868207,nm0523881,nm0000778,nm0502813
tt0104009	nm0000321,nm0896131,nm0006142,nm0009215,nm0000107,nm0541548,nm0000835,nm0000093,nm0334457,nm0002166
tt0104029	nm0111610,nm0003528,nm0622897,nm0959454,nm0410609,nm0622838,nm0331348,nm0527002,nm0868219,nm0000579
tt0104036	nm0941262,nm0659013,nm0006050,nm0001669,nm0933510,nm0165534,nm0001653,nm0001403,nm0001845,nm0001109
tt0104040	nm0614420,nm0642368,nm0006904,nm0181202,nm0234541,nm0002305,nm0000665,nm0276059,nm0001274,nm0446702
tt0104070	nm0000658,nm0006293,nm0000618,nm0000709,nm0462895,nm0823330,nm0000443,nm0000246,nm0233026,nm0005678
tt0104114	nm0325252,nm0809031,nm0005336,nm0000552,nm0438320,nm0721800,nm0000833,nm0679017,nm0528718,nm0006055
tt0104181	nm0000300,nm0222755,nm0001830,nm0467225,nm0111577,nm0005216,nm0757098,nm0005881,nm0783620,nm0000146
tt0104187	nm0446668,nm0770974,nm0562645,nm0006254,nm0001736,nm0004043,nm0911725,nm0000276,nm0000409,nm0109658
tt0104231	nm0004121,nm0004959,nm0698764,nm0002354,nm0000173,nm0000165,nm0231190,nm0000129,nm0004976,nm0360067
tt0104237	nm0089182,nm0002376,nm0000460,nm0001291,nm0000300,nm0366375,nm0001669,nm0084695,nm0001501,nm0006237
tt0104254	nm0000347,nm0000245,nm0472386,nm0185084,nm0950153,nm0000225,nm0006293,nm0265363,nm0000526,nm0949479
tt0104257	nm0000197,nm0000129,nm0815070,nm0724744,nm0001661,nm0000102,nm0770650,nm0000193,nm0003299,nm0113360
tt0104265	nm0746273,nm0000152,nm0432625,nm0074345,nm0000616,nm0000235,nm0859597,nm0423333,nm0000107,nm0834338
tt0104291	nm0689343,nm0591171,nm0322050,nm0000704,nm0000130,nm0000154,nm0009190,nm0006570,nm0000025,nm0202704
tt0104299	nm0319659,nm0001396,nm0614276,nm0645596,nm0795953,nm0000623,nm0000389,nm0790533,nm0000164,nm0696267
tt0104348	nm0865774,nm0958726,nm0006133,nm0000273,nm0001226,nm0000285,nm0005851,nm0000493,nm0000199,nm0000519
tt0104389	nm0006251,nm0000360,nm0534574,nm0511219,nm0798646,nm0001711,nm0005696,nm0000436,nm0001368,nm0566783
tt0104409	nm0000850,nm0040643,nm0608118,nm0709752,nm0589172,nm0000395,nm0276541,nm0382776,nm0103208,nm0076791
tt0104412	nm0000412,nm0000349,nm0957205,nm0000163,nm0001241,nm0765091,nm0822975,nm0006070,nm0000133,nm0672459
tt0104427	nm0459806,nm0160941,nm0000687,nm0628056,nm0696299,nm0005664,nm0000362,nm0000800,nm0000197,nm0000519
tt0104431	nm0893079,nm0000582,nm0331532,nm0001573,nm0000346,nm0002354,nm0531310,nm0827663,nm0001060,nm0000455
tt0104437	nm0833519,nm0787741,nm0001548,nm0951206,nm0647084,nm0619547,nm0459170,nm0248054,nm0002340,nm0329340
tt0104438	nm0254673,nm0001001,nm0001552,nm0005710,nm0539794,nm0628056,nm0000115,nm0516465,nm0000572,nm0000921
tt0104452	nm0000568,nm0006108,nm0825559,nm0364915,nm0001127,nm0000188,nm0000443,nm0004976,nm0433384,nm0002166
tt0104454	nm0006442,nm0000668,nm0580337,nm0000603,nm0000307,nm0695609,nm0412465,nm0286950,nm0682503,nm0000164
tt0104466	nm0520288,nm0001201,nm0000095,nm0607673,nm0001628,nm0339086,nm0005688,nm0001114
tt0104545	nm0225921,nm0004851,nm0003900,nm0003607,nm0351006,nm0133561,nm0000940,nm0600398,nm0302105,nm0762248
tt0104549	nm0000412,nm0524342,nm0000448,nm0065320,nm0119322,nm0005734,nm0934447,nm0002366,nm0000235,nm0732430
tt0104558	nm0151162,nm0849282,nm0000706,nm0000329,nm0867262,nm0156809,nm0874684,nm0530853,nm0001041,nm0947177
tt0104561	nm0422586,nm1105618,nm0451257,nm0863120,nm1269730,nm1030498,nm1269729,nm0451148,nm0066070,nm0403826
tt0104573	nm3315457,nm0112911,nm0394191,nm0382268,nm0000637,nm0004898,nm0435074,nm0605775,nm0225416,nm0291293
tt0104652	nm0386749,nm0605797,nm0645777,nm0441401,nm1185314,nm0436639,nm1147210,nm0594503,nm0218760,nm0840699
tt0104684	nm0002658,nm0000247,nm0938944,nm0474308,nm0504897,nm0151835,nm0151068,nm0594909,nm0000334,nm0150906
tt0104691	nm0049721,nm0000358,nm0000520,nm0777760,nm0000656,nm0178126,nm0575184,nm0242897,nm0601086,nm0673585
tt0104692	nm0001194,nm0263518,nm0942486,nm0000175,nm0502577,nm0062328,nm0000112,nm0943831,nm0109517,nm0005665
tt0104694	nm0001614,nm0133676,nm0000158,nm0000187,nm0000133,nm0001508,nm0007966,nm0541632,nm0304665,nm0933718
tt0104695	nm0681802,nm0000357,nm0542333,nm0006056,nm0000700,nm0148489,nm0000553,nm0833759,nm0000188,nm0669004
tt0104714	nm0000582,nm0090151,nm0001149,nm0000623,nm0436543,nm0002008,nm0005428,nm0000948,nm0000154,nm0000418
tt0104756	nm0593294,nm0004306,nm0000560,nm0290358,nm0001811,nm0195451,nm0000215,nm0001849,nm0005868,nm0258012
tt0104779	nm0000591,nm0000424,nm0102722,nm0001075,nm0000218,nm0006331,nm0343391,nm0115224,nm0115685,nm0782561
tt0104797	nm0005148,nm0944318,nm0355077,nm0000291,nm0005966,nm0674135,nm0225416,nm0000243,nm0000490,nm0941703
tt0104815	nm0874223,nm0002230,nm0001675,nm0349259,nm0549682,nm0351042,nm0390969,nm0735765,nm0736155,nm0398426
tt0104839	nm0776114,nm0548736,nm0000125,nm0000025,nm0000966,nm0239607,nm0929093,nm0001532,nm0883351,nm0206889
tt0104850	nm0000331,nm0000554,nm0647615,nm0091027,nm0000118,nm0001279,nm0000435,nm0171720,nm0571106,nm0756650
tt0104868	nm0000816,nm0109359,nm0449549,nm0378893,nm0000722,nm0628056,nm0459706,nm0809031,nm0000389,nm0215878
tt0104940	nm0324397,nm0926209,nm0625456,nm0005008,nm0002042,nm0432075,nm0048744,nm0006108,nm0271940,nm0000323
tt0104952	nm0000673,nm0000582,nm0005687,nm0771490,nm0528718,nm0518505,nm0001494,nm0006055,nm0925943,nm0490958
tt0104990	nm0489970,nm0000288,nm0925276,nm0000268,nm0002370,nm0000597,nm0278228,nm0879318,nm0650905,nm0000380
tt0105046	nm0000518,nm0809833,nm0534013,nm0000641,nm0802419,nm0797150,nm0001827,nm0006142,nm0825705,nm0285210
tt0105104	nm0000648,nm0330108,nm0723676,nm0706296,nm0001744,nm0667340,nm0668271,nm0202131,nm0521739,nm0393661
tt0105112	nm0637518,nm0005345,nm0000271,nm0829329,nm0002007,nm0000148,nm0000293,nm0626883,nm0000920,nm0407717
tt0105121	nm0486277,nm0005876,nm0000127,nm0078804,nm0167917,nm0668838,nm0732133,nm0569239,nm0010781,nm0534543
tt0105128	nm0000381,nm0000411,nm0653693,nm0000317,nm0005116,nm0005665,nm0277362,nm0332855,nm0802326,nm0750758
tt0105151	nm0917059,nm0000209,nm0000627,nm0529648,nm0000265,nm0113360,nm0002353,nm0000155,nm0911542,nm0866062
tt0105156	nm0006080,nm0747834,nm0003659,nm0000106,nm0004960,nm0000643,nm0323816,nm0001440,nm0594110,nm0002240
tt0105211	nm0262693,nm0001877,nm0001149,nm0000284,nm0004088,nm0000829,nm0000966,nm0000704,nm0001334,nm0795682
tt0105217	nm0827973,nm0386532,nm0198395,nm0005664,nm0006043,nm0005036,nm0000361,nm0000874,nm0000357,nm0001475
tt0105226	nm0797451,nm0326512,nm0001223,nm0000454,nm0714198,nm0196967,nm0648239,nm0720269,nm0000115,nm0001093
tt0105236	nm0579673,nm0004744,nm0001606,nm0000812,nm0782900,nm0000619,nm0000514,nm0000172,nm0000233,nm0913300
tt0105265	nm0001729,nm0000093,nm0000643,nm0000950,nm0000602,nm0295030,nm0548410,nm0559175,nm0006142,nm0533805
tt0105275	nm0697821,nm0689646,nm0614107,nm0770104,nm0571537,nm0000128,nm0778808,nm0353447,nm0942408,nm0924998
tt0105323	nm0000199,nm0000270,nm0728271,nm0325743,nm0531431,nm0037097,nm0714310,nm0000976,nm0002353,nm0000563
tt0105327	nm0005121,nm0000563,nm0003574,nm0541677,nm0000871,nm0937725,nm0415494,nm0690431,nm0000409,nm0000354
tt0105378	nm0520288,nm0339086,nm0456194,nm0001773,nm0005688,nm0001201,nm0607673,nm0000095
tt0105414	nm0295334,nm0005907,nm0740400,nm0000403,nm0006290,nm0775447,nm0000492,nm0672915,nm0001836,nm1661375
tt0105415	nm0001081,nm0368069,nm0001718,nm0005714,nm0825336,nm0001714,nm0445992,nm0156816,nm0000403,nm0922581
tt0105417	nm0001749,nm0777462,nm0003299,nm0004229,nm0001562,nm0538655,nm0357023,nm0001915,nm0397411,nm0000155
tt0105428	nm0371579,nm0308376,nm0896131,nm0006229,nm0334457,nm0000749,nm0000481,nm0951961,nm0000175,nm0470182
tt0105435	nm0738196,nm0662748,nm0489623,nm0004675,nm0549992,nm0001627,nm0000101,nm0000035,nm0000602,nm0511979
tt0105477	nm0006854,nm0811414,nm0001851,nm0000230,nm0575817,nm0715953,nm0204030,nm0343453,nm0001268,nm0651758
tt0105488	nm0668902,nm0580527,nm0605388,nm0556965,nm0386595,nm0402730,nm0861066,nm0583938,nm0525303,nm0100597
tt0105585	nm0000035,nm0000776,nm0000174,nm0299301,nm0001295,nm0911542,nm0005683,nm0000134,nm0742772,nm0001731
tt0105629	nm0000349,nm0004229,nm0394924,nm0000705,nm0425741,nm0002091,nm0001469,nm0001877,nm0000245,nm0193224
tt0105643	nm0696705,nm0024825,nm0827294,nm0238489,nm0273904,nm0568750,nm0006017,nm0362643,nm0289576
tt0105665	nm0000823,nm0005715,nm0000186,nm0936403,nm0000749,nm0276385,nm0004111,nm0000796,nm0498247,nm0257306
tt0105690	nm0005999,nm0493369,nm0000169,nm0000143,nm0720715,nm0001112,nm0586969,nm0000219,nm0862777,nm0000997
tt0105695	nm0000142,nm0005726,nm0000432,nm0006215,nm0001321,nm0120317,nm0672459,nm0000151,nm0185088
tt0105698	nm0062332,nm0745330,nm0000241,nm0001824,nm0500609,nm0584382,nm0000185,nm0642522,nm0000386,nm0002041
tt0105699	nm0330077,nm0000621,nm0000501,nm0000656,nm0608853,nm0438279,nm0000035,nm0171474,nm0701217,nm0441205
tt0105793	nm0000196,nm0005856,nm0006254,nm0584427,nm0877901,nm0877425,nm0790715,nm0000119,nm0000507,nm0001022
tt0105812	nm0001609,nm0005421,nm0274508,nm0000437,nm0006570,nm0588247,nm0712896,nm0786732,nm0000648,nm0504434
tt0106220	nm0397411,nm0001378,nm0011623,nm0000349,nm0003299,nm0001756,nm0000471,nm0000502,nm0748784,nm0676286
tt0106226	nm0000358,nm0000841,nm0000930,nm0208381,nm0168379,nm0923585,nm0267586,nm0000213,nm0000201,nm0000217
tt0106246	nm0357979,nm0550881,nm0001759,nm0005086,nm0915226,nm0713872,nm0788234,nm0708873,nm0000160,nm0006133
tt0106292	nm0467942,nm0000377,nm0005280,nm0081751,nm0000389,nm0001199,nm0906096,nm0000824,nm0006265,nm0838681
tt0106307	nm0000666,nm0001159,nm0001437,nm0001471,nm0000136,nm0040575,nm0549366,nm0652226,nm0005975,nm0276803
tt0106308	nm0000718,nm0006173,nm0849964,nm0613657,nm0706898,nm0000600,nm0001110,nm0132257,nm0317956,nm0691084
tt0106332	nm0497762,nm0523746,nm0955342,nm0345146,nm0155280,nm0000084,nm0523760,nm0002000,nm0947921,nm0271799
tt0106333	nm0347901,nm0796494,nm0452021,nm0451321,nm0796503,nm0122216,nm0080327,nm0004418,nm0122217,nm0415828
tt0106341	nm0208854,nm0698271,nm0071239,nm0394034,nm0109771,nm0237210,nm0182995,nm0044064,nm0850374,nm0428244
tt0106364	nm0022828,nm0456631,nm0667469,nm0175834,nm0001127,nm0722713,nm0000952,nm0005078,nm0705779,nm0863622
tt0106375	nm0427468,nm0199722,nm0005497,nm0000455,nm0575817,nm0343453,nm0001301,nm0001372,nm0144938,nm0089676
tt0106387	nm0000136,nm0000194,nm0573905,nm0001644,nm0075727,nm0000524,nm0036641,nm0744828,nm0006235,nm0154819
tt0106400	nm0377417,nm0279576,nm0000143,nm0790715,nm0001815,nm0001458,nm0465199,nm0046033,nm0820852,nm0742797
tt0106452	nm0000270,nm0001206,nm0614641,nm0002340,nm0455767,nm0169540,nm0278277,nm0660016,nm0162888,nm0000672
tt0106453	nm0248942,nm0000353,nm0609265,nm0000187,nm0592436,nm0001505,nm0209569,nm0005801,nm0006251,nm0000271
tt0106469	nm0000973,nm0616152,nm0406228,nm0045180,nm0859469,nm0000431,nm0145049,nm0152082,nm0001963,nm0314858
tt0106471	nm0006251,nm0000200,nm0129310,nm0000145,nm0125809,nm0005648,nm0001748,nm0528337,nm0001696,nm0563604
tt0106489	nm0742772,nm0453091,nm0135584,nm0001590,nm0053335,nm0897794,nm0000969,nm0712799,nm0522689,nm0000134
tt0106519	nm0106840,nm0106841,nm0000491,nm0000576,nm0000199,nm0000361,nm0462895,nm0126653,nm0868620,nm0000542
tt0106582	nm0519026,nm0289833,nm0550728,nm0002303,nm0004287,nm0000230,nm0740264,nm0001475,nm0005508,nm0001317
tt0106598	nm0584427,nm0000101,nm0205569,nm0672103,nm0004852,nm0628056,nm0006625,nm0877425,nm0461446,nm0877901
tt0106611	nm0842476,nm0006916,nm0005509,nm0502442,nm0824406,nm0001006,nm0507644,nm0234791,nm0325271,nm0796848
tt0106627	nm0748075,nm0000224,nm0006251,nm0003232,nm0732708,nm0185677,nm0788454,nm0000144,nm0001748,nm0839732
tt0106664	nm0117779,nm0000459,nm0001496,nm0740264,nm0364915,nm0001681,nm0000175,nm0049888,nm0002366,nm0682503
tt0106673	nm0795682,nm0006133,nm0004229,nm0434922,nm0000177,nm0000244,nm0001449,nm0242656,nm0718645,nm0002657
tt0106677	nm0927812,nm0000500,nm0004205,nm0000190,nm0413208,nm0518715,nm0010471,nm0168262,nm0199679,nm0199733
tt0106697	nm0104193,nm0443599,nm0006997,nm0000113,nm0000648,nm0001329,nm0000230,nm0914058,nm0506546,nm0719427
tt0106701	nm0687506,nm0000502,nm0145309,nm0888994,nm0000455,nm0001253,nm0450477,nm0005630,nm0000025,nm0000527
tt0106770	nm0209581,nm0001822,nm0003418,nm0167195,nm0001462,nm0451689,nm0706311,nm0495229,nm0000452,nm0004791
tt0106856	nm0001797,nm0001347,nm0808076,nm0465745,nm0001708,nm0365390,nm0000380,nm0000140,nm0918339,nm0006133
tt0106881	nm0918463,nm0001371,nm0742275,nm0000618,nm0947913,nm0005679,nm0000313,nm0001837,nm0001609,nm0003574
tt0106912	nm0000665,nm0509409,nm0001598,nm0000916,nm0868124,nm0910591,nm0937208,nm0006142,nm0085542,nm0001729
tt0106918	nm0001300,nm0000432,nm0000675,nm0001358,nm0001801,nm0001628,nm0713128,nm0000129,nm0204862,nm0704792
tt0106941	nm0004976,nm0001891,nm0465199,nm0742797,nm0000270,nm0000150,nm0005929,nm0005976,nm0875951,nm0001756
tt0106950	nm0892866,nm0270686,nm0204862,nm0004286,nm0289278,nm0516918,nm0624639,nm0000483,nm0001748,nm0002340
tt0106965	nm0506681,nm0001614,nm0725284,nm0000514,nm0040739,nm0907929,nm0088097,nm0934578,nm0795682,nm0006231
tt0106977	nm0400403,nm0878638,nm0835732,nm0000148,nm0001112,nm0000194,nm0000688,nm0465745,nm0000169,nm0006133
tt0107007	nm0000297,nm0006055,nm0000640,nm0441831,nm0260800,nm0002332,nm0787033,nm0430151,nm0561813,nm0887635
tt0107034	nm0187724,nm0000346,nm0101055,nm0511979,nm0000930,nm0656273,nm0568605,nm0000704,nm0747849,nm0001556
tt0107048	nm0000601,nm0380670,nm0007037,nm0006070,nm0016603,nm0748035,nm0864997,nm0254402,nm0000510,nm0000195
tt0107050	nm0075828,nm0580565,nm0425756,nm0000527,nm0000268,nm0006293,nm0677953,nm0000493,nm0421528,nm0204862
tt0107076	nm0000319,nm0005665,nm0000448,nm0006251,nm0679326,nm0800534,nm0199733,nm0000241,nm0413208,nm0000247
tt0107091	nm0199733,nm0001301,nm0000375,nm0360779,nm0360810,nm0881038,nm0005569,nm0534681,nm0001718,nm0934093
tt0107096	nm0459663,nm0628955,nm0371664,nm0494693,nm0763009,nm0943430,nm0457715,nm0371665,nm0000169,nm0000231
tt0107120	nm0000572,nm0000541,nm0308376,nm0193854,nm0002201,nm0456946,nm0650905,nm0441814,nm0001562,nm0353187
tt0107131	nm0017519,nm0122484,nm0242271,nm0000150,nm0000398,nm0076204,nm0003031,nm0155942,nm0506410,nm0941314
tt0107144	nm0000221,nm0698493,nm0000978,nm0045927,nm0001077,nm0000720,nm0132695,nm0502954,nm0006231,nm0000420
tt0107151	nm0000658,nm0000460,nm0021196,nm0001877,nm0418011,nm0675608,nm0000104,nm0251536,nm0000213,nm0000806
tt0107156	nm0534794,nm0671824,nm0485950,nm0770005,nm0157771,nm0013833,nm0152061,nm0394046,nm0510908,nm0000487
tt0107206	nm0000583,nm0000518,nm0167613,nm0032314,nm0536587,nm0000623,nm0000142,nm0007037,nm0001553,nm0001518
tt0107207	nm2535022,nm0084695,nm0000358,nm0006487,nm0313623,nm0174840,nm0002303,nm0357421,nm0000592,nm0188949
tt0107211	nm0001025,nm0000437,nm0005121,nm0000602,nm0000290,nm0427468,nm0000193,nm0257209,nm0040460,nm0001490
tt0107254	nm0444443,nm0192446,nm0226778,nm0931736,nm0520893,nm0006185,nm0387987,nm0501154,nm0546057,nm0401095
tt0107282	nm0157796,nm0006235,nm0596360,nm0848819,nm0911061,nm0001034,nm0060103,nm0000674,nm0548410,nm0157905
tt0107286	nm0171474,nm0002614,nm0000389,nm0006293,nm0000421,nm0506420,nm0394280,nm0192342,nm0001459,nm0001151
tt0107290	nm0000156,nm0000277,nm0000368,nm0005086,nm0002354,nm0000341,nm0000554,nm0596520,nm0462895,nm0000229
tt0107302	nm0488955,nm0587331,nm0506629,nm0784061,nm0582481,nm0797451,nm0000496,nm0326512,nm0000093,nm0568939
tt0107315	nm0286579,nm0005790,nm0000264,nm0022134,nm0142964,nm0482081,nm0000721,nm0658041,nm0001075,nm0757814
