nm0705356	Daniel Radcliffe	1989	-1	M
nm0705492	Sascha Radetsky	1977	-1	M
nm0705535	Michael Radford	1946	-1	M
nm0705735	James Rado	1932	-1	M
nm0706002	Douglas Rae	1947	-1	M
nm0706010	Heather Rae	1966	-1	F
nm0706220	Cyril Raffaelli	1974	-1	M
nm0706298	Deborah Raffin	1953	2012	F
nm0706368	George Raft	1901	1980	M
nm0706537	Per Ragnar	1941	-1	M
nm0706548	GÃ¶ran Ragnerstam	1957	-1	M
nm0706551	Gerome Ragni	1935	1991	M
nm0706567	Pablo Rago	1972	-1	M
nm0706619	William Ragsdale	1961	-1	M
nm0706787	Aishwarya Rai Bachchan	1973	-1	F
nm0706883	Steve Railsback	1945	-1	M
nm0706898	Ivan Raimi	-1	-1	M
nm0706954	M.K. Raina	-1	-1	M
nm0707262	Jason Raize	1975	2004	M
nm0707304	Anjum Rajabali	-1	-1	M
nm0707425	Rajinikanth	1950	-1	M
nm0708048	Enrique Rambal	1924	1971	M
nm0708216	Mohsen Ramezani	-1	-1	M
nm0708293	Efren Ramirez	1973	-1	M
nm0708867	Anne Ramsay	1960	-1	F
nm0708870	Ben Ramsey	-1	-1	M
nm0708873	Bruce Ramsay	1966	-1	M
nm0709056	Peter Ramsey	-1	-1	M
nm0709095	Wes Ramsey	1977	-1	M
nm0709408	Ken Rance	1970	-1	M
nm0709446	Ayn Rand	1905	1982	F
nm0709466	John Rand	1871	1940	M
nm0709634	Lexi Randall	1980	-1	F
nm0709704	Tony Randall	1920	2004	M
nm0709905	Jane Randolph	1915	2009	F
nm0709907	John Randolph	1915	2004	M
nm0709951	Salvo Randone	1906	1991	M
nm0710020	Joe Ranft	1960	2005	M
nm0710388	Martin Ransohoff	1927	2017	M
nm0710447	James Ransone	1979	-1	M
nm0710698	Frederic Raphael	1931	-1	M
nm0710770	Martin Rapold	1973	-1	M
nm0710829	Anthony Rapp	1971	-1	M
nm0710905	Michele Rappaport	-1	-1	F
nm0710938	Kseniya Rappoport	1974	-1	F
nm0711110	Jim Rash	1971	-1	M
nm0711118	Phylicia Rashad	1948	-1	F
nm0711559	Victor Rasuk	1984	-1	M
nm0711579	Pen-Ek Ratanaruang	-1	-1	M
nm0711805	Elden Henson	1977	-1	M
nm0711840	Brett Ratner	1969	-1	M
nm0711864	Devin Ratray	1977	-1	M
nm0711905	Terence Rattigan	1911	1977	M
nm0712049	Kurt Rauf	-1	-1	M
nm0712257	Vincent Ravalec	1962	-1	M
nm0712330	Rolando Ravello	-1	-1	M
nm0712368	Raven-SymonÃ©	1985	-1	F
nm0712391	Thurl Ravenscroft	1914	2005	M
nm0712404	Lorna Raver	1943	-1	F
nm0712419	Irving Ravetch	1920	2010	M
nm0712546	Paresh Rawal	1950	-1	M
nm0712550	Navi Rawat	1977	-1	F
nm0712562	Raad Rawi	-1	-1	M
nm0712731	Aldo Ray	1926	1991	M
nm0712908	Lisa Ray	1972	-1	F
nm0712947	Nicholas Ray	1911	1979	M
nm0713267	Gary Raymond	1935	-1	M
nm0713327	Martin Raymond	-1	-1	M
nm0713378	Usher Raymond	1978	-1	M
nm0713389	Tania Raymonde	1988	-1	F
nm0713412	Patrick Raynal	-1	-1	M
nm0713552	Michael Raysses	-1	-1	M
nm0713747	Iain Rea	-1	-1	M
nm0714147	Elizabeth Reaser	1975	-1	F
nm0714164	J.L. Reate	1979	-1	F
nm0714198	Craig Reay	-1	-1	M
nm0714236	Sady Rebbot	1935	1994	M
nm0714310	James Rebhorn	1948	2014	M
nm0714455	Urs Rechn	1978	-1	M
nm0714460	Emjay Rechsteiner	1964	-1	M
nm0714534	AurÃ©lien Recoing	1958	-1	M
nm0714621	Hadeel Reda	-1	-1	F
nm0714695	Jeffrey Reddick	1969	-1	M
nm0714740	Jimmy Reddington	-1	-1	M
nm0714761	Helen Reddy	1941	-1	F
nm0714793	Quinn K. Redeker	1936	-1	M
nm0714878	Michael Redgrave	1908	1985	M
nm0714919	Nick Reding	1962	-1	M
nm0714983	Redman	1970	-1	M
nm0714985	Amanda Redman	1957	-1	F
nm0715274	Jerry Reed	1937	2008	M
nm0715469	JR Reed	1967	-1	M
nm0715622	Pamela Reed	1949	-1	F
nm0715636	Peyton Reed	1964	-1	M
nm0715785	Matt Reeder	1975	-1	M
nm0715915	Jed Rees	1970	-1	M
nm0715916	Jerry Rees	1956	-1	M
nm0715953	Roger Rees	1944	2015	M
nm0716275	Perrey Reeves	1970	-1	F
nm0716293	Saskia Reeves	-1	-1	F
nm0716438	Laura Regan	1977	-1	F
nm0716452	Molly Regan	-1	-1	F
nm0716490	Vincent Regan	1965	-1	M
nm0716516	Duncan Regehr	1952	-1	M
nm0717046	Frank Reicher	1875	1965	M
nm0717145	Tami Reiker	-1	-1	F
nm0717157	Alex Reid	-1	-1	F
nm0717203	Carl Benton Reid	1893	1973	M
nm0717230	David Reid	-1	-1	M
nm0717256	Elliott Reid	1920	2013	M
nm0717265	Frances Reid	1914	2010	F
nm0717395	R.D. Reid	-1	2017	M
nm0717603	Halina Reijn	1975	-1	F
nm0717648	Brian Reilly	1946	2011	M
nm0717709	Kelly Reilly	1977	-1	F
nm0717733	Rick Reilly	1958	-1	M
nm0718203	Scott H. Reiniger	1948	-1	M
nm0718237	Ann Reinking	1949	-1	F
nm0718348	Michelle Reis	1970	-1	F
nm0718458	Linda Reisman	-1	-1	F
nm0718466	Dean Riesner	1918	2002	M
nm0718469	Charles Reisner	1887	1962	M
nm0718637	Richard Reitinger	-1	-1	M
nm0718871	Erich Maria Remarque	1898	1970	M
nm0718983	Tom Remlov	-1	-1	M
nm0719096	Esmond Ren	-1	-1	M
nm0719208	Chris Renaud	-1	-1	M
nm0719224	Isabelle Renauld	1966	-1	F
nm0719444	Julene Renee	-1	-1	F
nm0719491	Danielle Renfrew Behrens	-1	-1	F
nm0719606	Patrick Renna	1979	-1	M
nm0719612	Deborah Rennard	1959	-1	F
nm0719637	Jeremy Renner	1971	-1	M
nm0719678	Callum Keith Rennie	1960	-1	M
nm0719692	Michael Rennie	1909	1971	M
nm0719705	Colleen Rennison	1987	-1	F
nm0719749	Pierre Renoir	1885	1952	M
nm0719756	Jean Renoir	1894	1979	M
nm0719960	Eva Renzi	1944	2005	F
nm0719964	Maggie Renzi	-1	-1	F
nm0720277	Antonio Resines	1954	-1	M
nm0720334	Patricia Resnick	1953	-1	F
nm0720763	Revathy	1966	-1	F
nm0720843	Anne Revere	1903	1990	F
nm0720890	Clive Revill	1930	-1	M
nm0721073	Fernando Rey	1917	1994	M
nm0721622	Buster Reynolds	-1	-1	M
nm0721675	David Reynolds	-1	-1	M
nm0721758	Jacob Reynolds	1983	-1	M
nm0721786	John Reynolds	1941	1966	M
nm0721851	Marjorie Reynolds	1917	1997	F
nm0721866	Michael J. Reynolds	1939	-1	M
nm0721885	Nicola Reynolds	-1	-1	F
nm0721951	Simon Reynolds	1969	-1	M
nm0722078	Yasmina Reza	1959	-1	F
nm0722153	Trent Reznor	1965	-1	M
nm0722221	Phillip Rhee	1960	-1	M
nm0722407	Cynthia Rhodes	1956	-1	F
nm0722424	Erik Rhodes	1906	1990	M
nm0722524	Scott Rhodes	-1	-1	M
nm0722629	Matthew Rhys	1974	-1	M
nm0722631	Paul Rhys	1963	-1	M
nm0722636	John Rhys-Davies	1944	-1	M
nm0722647	Robert Ri'chard	1983	-1	M
nm0722657	Serge Riaboukine	1957	-1	M
nm0722661	Ralph Riach	-1	-1	M
nm0723235	Nora Ricci	1924	1976	F
nm0723248	Rudy Ricci	1940	2012	M
nm0723579	Sebastian Rice-Edwards	1976	-1	M
nm0723707	Ron Rich	1938	-1	M
nm0723801	Frida Richard	1873	1946	F
nm0723827	Jean-Louis Richard	1927	2012	M
nm0724143	Jeff Richards	1924	1989	M
nm0724189	Keith Richards	1943	-1	M
nm0724237	Martin Richards	1932	2012	M
nm0724245	Michael Richards	1949	-1	M
nm0724623	John Richardson	1934	-1	M
nm0724673	Lee Richardson	1926	1999	M
nm0724700	Mike Richardson	-1	-1	M
nm0724732	Ralph Richardson	1902	1983	M
nm0724744	Robert Richardson	1955	-1	M
nm0724757	Salli Richardson-Whitfield	1967	-1	F
nm0724927	William Richert	-1	-1	M
nm0724995	Julian Richings	1955	-1	M
nm0725006	Mordecai Richler	1931	2001	M
nm0725075	Bill Richmond	1921	2016	M
nm0725091	Deon Richmond	1978	-1	M
nm0725104	George Richmond	-1	-1	M
nm0725200	Andy Richter	1966	-1	M
nm0725220	Daniel Richter	-1	-1	M
nm0725223	Deborah Richter	-1	-1	F
nm0725284	Jason James Richter	1980	-1	M
nm0725407	Blair Richwood	-1	-1	F
nm0725444	John Rickard	1977	-1	M
nm0725543	Don Rickles	1926	2017	M
nm0725564	Thomas Rickman	-1	-1	M
nm0725648	Suzanne Rico	1965	-1	F
nm0725691	Pascal Ridao	-1	-1	M
nm0725811	Bridgette Cameron	-1	-1	F
nm0725891	John Ridgely	1909	1968	M
nm0725985	Judith Ridley	1946	-1	F
nm0726072	Horst Rieck	-1	-1	M
nm0726166	Leni Riefenstahl	1902	2003	F
nm0726200	Peter Riegert	1947	-1	M
nm0726223	Richard Riehle	1948	-1	M
nm0726257	Katja Riemann	1963	-1	F
nm0726262	Max Riemelt	1984	-1	M
nm0726492	Ron Rifkin	1939	-1	M
nm0726635	Mary Riggans	1935	2013	F
nm0726777	Alexandre Rignault	1901	1985	M
nm0726978	Andy Riley	-1	-1	M
nm0727120	Michael Riley	1962	-1	M
nm0727165	Sam Riley	1980	-1	M
nm0728132	Leon Rippy	1949	-1	M
nm0728262	Mukesh Rishi	1956	-1	M
nm0728346	Michael Rispoli	1960	-1	M
nm0728476	Lazar Ristovski	1952	-1	M
nm0728579	Jill Ritchie	1974	-1	F
nm0728688	Martin Ritt	1914	1990	M
nm0728795	Paul Ritter	-1	-1	M
nm0728812	Thelma Ritter	1902	1969	F
nm0728938	Emmanuelle Riva	1927	2017	F
nm0729256	Emilio Rivera	1961	-1	M
nm0729304	Jonas Rivera	-1	-1	M
nm0729345	Mabel Rivera	1952	-1	F
nm0729948	Patrick Rizzotti	-1	-1	M
nm0729960	Albert RiÃ©ra	1895	1968	M
nm0730045	Martin Roach	-1	-1	M
nm0730070	Linus Roache	1964	-1	M
nm0730168	Sam Robards	1961	-1	M
nm0730237	Alain Robbe-Grillet	1922	2008	M
nm0730358	Isen Robbins	-1	-1	M
nm0730422	Matthew Robbins	1945	-1	M
nm0730455	Ryan Robbins	1972	-1	M
nm0730535	John Roberdeau	1953	2002	M
nm0730629	Denise Robert	-1	-1	F
nm0730938	Christian Roberts	1944	-1	M
nm0731075	Emma Roberts	1991	-1	F
nm0731146	Rob Weiss	-1	-1	M
nm0731168	Ian Roberts	1965	-1	M
nm0731323	Kim Roberts	-1	-1	F
nm0731333	Larry Roberts	1926	1992	M
nm0731346	Leonard Roberts	1972	-1	M
nm0731499	Rachel Roberts	1927	1980	F
nm0731575	Shawn Roberts	1984	-1	M
nm0731634	Tony Roberts	1939	-1	M
nm0731772	Cliff Robertson	1923	2011	M
nm0731961	Michael Robertson	-1	-1	M
nm0732024	Shauna Robertson	-1	-1	F
nm0732133	Wendy Robie	1953	-1	F
nm0732184	Dany Robin	1927	1995	F
nm0732199	Jean-FranÃ§ois Robin	-1	-1	M
nm0732220	Michel Robin	1930	-1	M
nm0732305	Jessie Robins	1905	1991	F
nm0732309	Laila Robins	1959	-1	F
nm0732319	Oliver Robins	1971	-1	M
nm0732364	Amy Robinson	1948	-1	F
nm0732367	Andrew Robinson	1942	-1	M
nm0732378	Ann Robinson	1929	-1	F
nm0732430	Bruce Robinson	1946	-1	M
nm0732497	Craig Robinson	1971	-1	M
nm0732527	David Robinson	1930	-1	M
nm0733185	Wendy Raquel Robinson	1967	-1	F
nm0733196	Zuleikha Robinson	1977	-1	F
nm0733263	Adam Robitel	1978	-1	M
nm0733427	Harry Shearer	1943	-1	M
nm0733460	Flora Robson	1902	1984	F
nm0733490	Samantha Robson	1966	-1	F
nm0733625	Stefania Rocca	1971	-1	F
nm0733678	Alex Rocco	1936	2015	M
nm0733812	Kali Rocha	1971	-1	F
nm0733929	Eugene Roche	1928	2004	M
nm0734247	Eliot Rockett	-1	-1	M
nm0734368	Bembol Roco	1953	-1	M
nm0734415	Manuel Rodal	-1	-1	M
nm0734442	James Roday	1976	-1	M
nm0734467	Allison Roddan	1941	-1	M
nm0734558	Karel Roden	1962	-1	M
nm0734668	Anton Rodgers	1933	2007	M
nm0734747	Mic Rodgers	-1	-1	M
nm0735226	Adam Rodriguez	1975	-1	M
nm0735442	Michelle Rodriguez	1978	-1	F
nm0736263	Daniel Roebuck	1963	-1	M
nm0736312	Luc Roeg	1962	-1	M
nm0736468	Karel Roessingh	-1	-1	M
nm0736622	Seth Rogen	1982	-1	M
nm0736896	Greg Rogers	-1	-1	M
nm0737248	Tristan Rogers	1946	-1	M
nm0737465	Armin Rohde	1955	-1	M
nm0737553	Clayton Rohner	1957	-1	M
nm0737582	GÃ¼nter Rohrbach	1928	-1	M
nm0737928	Helena Rojo	1944	-1	F
nm0737993	Will Rokos	-1	-1	M
nm0738300	Micheline Rolla	1924	2002	F
nm0738433	Henry Rollins	1961	-1	M
nm0738746	Ruth Roman	1922	1999	F
nm0738751	Susan Roman	1957	-1	F
nm0738850	Andy Romano	1941	-1	M
nm0738918	Lou Romano	1972	-1	M
nm0738922	LÃºcia Romano	-1	-1	F
nm0739062	Alain Romans	-1	1988	M
nm0739087	Richard Romanus	1943	-1	M
nm0739606	Joe Romersa	1956	-1	M
nm0740067	Maurice Ronet	1927	1983	M
nm0740090	Fabrizio Rongione	1973	-1	M
nm0740264	Michael Rooker	1955	-1	M
nm0740371	Jeff Roop	1973	-1	M
nm0740427	Kirk Roos	1972	-1	M
nm0740535	Stephen Root	1951	-1	M
nm0740581	David Roper	1944	-1	M
nm0741013	Oscar Rosander	1901	1971	M
nm0741228	Alexandra Rose	1946	-1	F
nm0741242	Anika Noni Rose	1972	-1	F
nm0741378	Felissa Rose	1969	-1	F
nm0741582	Mickey Rose	1935	2013	M
nm0741615	Philip Rose	-1	-1	M
nm0741803	John Roselius	1944	-1	M
nm0741891	Romy Rosemont	-1	-1	F
nm0742146	Michael Rosenbaum	1972	-1	M
nm0742296	Paul Rosenberg	-1	-1	M
nm0742297	Paul Rosenberg	-1	-1	M
nm0742347	Tom Rosenberg	-1	-1	M
nm0742651	Howard Rosenman	1945	-1	M
nm0742819	Rick Rosenthal	1949	-1	M
nm0742827	Sheila Rosenthal	-1	-1	F
nm0742975	Cathy Rosier	1945	2004	F
nm0743017	Bodil Rosing	1877	1941	F
nm0743463	Hugh Ross	-1	-1	M
nm0743590	Kimberly Ross	1959	2006	F
nm0743671	Matt Ross	1970	-1	M
nm0743682	Michael K. Ross	1971	-1	M
nm0743874	Ted Ross	1934	2002	M
nm0744017	Franco Rossellini	1935	1992	M
nm0744235	Leo Rossi	1946	-1	M
nm0744351	Giacomo Rossi Stuart	1925	1994	M
nm0744384	Christophe Rossignon	-1	-1	M
nm0744485	Pablo Rosso	-1	-1	M
nm0744514	Richard Rosson	1893	1953	M
nm0744776	Andrea Roth	1967	-1	F
nm0744834	Eli Roth	1972	-1	M
nm0744839	Eric Roth	1945	-1	M
nm0744980	Philip Roth	1933	-1	M
nm0745029	Stephanie Roth Haberle	1963	-1	F
nm0745272	Ron Rotholz	1956	-1	M
nm0745360	William L. Rotko	-1	-1	M
nm0745403	Todd Rotondi	1974	-1	M
nm0745751	Jonathan Roumie	1974	-1	M
nm0745780	Richard Roundtree	1942	-1	M
nm0745861	Mitch Rouse	-1	-1	M
nm0746125	Brandon Routh	1979	-1	M
nm0746147	Alison Routledge	1960	-1	F
nm0746149	Jordan Routledge	-1	-1	M
nm0746162	Jean-Paul Rouve	1967	-1	M
nm0746273	Charles Roven	1949	-1	M
nm0746414	Kelly Rowan	1965	-1	F
nm0746505	Earl Rowe	1920	2002	M
nm0746583	Nicholas Rowe	1966	-1	M
nm0746714	Kelly Rowland	1981	-1	F
nm0746767	Lady Rowlands	1904	1999	F
nm0746896	Richard Roxburgh	1962	-1	M
nm0747099	Lise Roy	-1	-1	F
nm0747172	Ronit Roy	1965	-1	M
nm0747420	Andre Royo	1968	-1	M
nm0747759	Christian Rub	1886	1956	M
nm0747941	Bruno Rubeo	1946	2011	M
nm0747962	Jan Rubes	1920	2009	M
nm0748022	Bruce Joel Rubin	1943	-1	M
nm0748035	Danny Rubin	-1	-1	M
nm0748037	David Scott Rubin	-1	-1	M
nm0748075	Jennifer Rubin	1962	-1	F
nm0748166	Stanley Rubin	1917	2014	M
nm0748283	Richard P. Rubinstein	1947	-1	M
nm0748289	Zelda Rubinstein	1933	2010	F
nm0748620	Paul Rudd	1969	-1	M
nm0748964	Lars Rudolph	1966	-1	M
nm0748973	Maya Rudolph	1972	-1	F
nm0748993	Sebastian Rudolph	-1	-1	M
nm0749017	Joshua Rudoy	1975	-1	M
nm0749104	BelÃ©n Rueda	1965	-1	F
nm0749263	Mark Ruffalo	1967	-1	M
nm0749363	Rufus	1942	-1	M
nm0749447	FranÃ§ois Ruggieri	-1	-1	M
nm0749476	Charles Ruggles	1886	1970	M
nm0750019	Ja Rule	1976	-1	M
nm0750023	Janice Rule	1931	2003	F
nm0750114	France Rumilly	1939	-1	F
nm0750192	Jenny Runacre	1946	-1	F
nm0750357	Damon Runyon	1880	1946	M
nm0750530	Katja RupÃ©	1949	-1	F
nm0750658	Deborah Rush	1954	-1	F
nm0750718	Claire Rushbrook	1971	-1	F
nm0750758	Jared Rushton	1974	-1	M
nm0750826	Joseph Ruskin	1924	2013	M
nm0750852	Robert Rusler	1965	-1	M
nm0751018	Betsy Russell	1963	-1	F
nm0751301	Lucy Russell	-1	-1	F
nm0751369	Nipsey Russell	1918	2005	M
nm0751405	Rebel Penfold-Russell	-1	-1	F
nm0751426	Rosalind Russell	1907	1976	F
nm0751518	Wyatt Russell	1986	-1	M
nm0751541	Peggy Bussieck	-1	-1	F
nm0751567	Aaron Russo	1943	2007	M
nm0751638	James Russo	1953	-1	M
nm0751652	John A. Russo	1939	-1	M
nm0751720	Richard Russo	1949	-1	M
nm0751798	Mathias Rust	1982	-1	M
nm0752116	Richard Rutowski	-1	-1	M
nm0752379	David Ryall	1935	2014	M
nm0752407	Amy Ryan	1968	-1	F
nm0752436	Blanchard Ryan	1967	-1	F
nm0752527	Eileen Ryan	1927	-1	F
nm0752636	John P. Ryan	1936	2007	M
nm0752740	Michelle Ryan	1984	-1	F
nm0752749	Mike S. Ryan	-1	-1	M
nm0752751	Mitchell Ryan	1928	-1	M
nm0752802	Remy Ryan	1984	-1	F
nm0752813	Robert Ryan	1909	1973	M
nm0753062	Georg Rydeberg	1907	1983	M
nm0753073	Mark Rydell	1929	-1	M
nm0753314	Mark Rylance	1960	-1	M
nm0753447	Howard Ryshpan	1932	-1	M
nm0753479	ChishÃ» RyÃ»	1904	1993	M
nm0753480	Daisuke RyÃ»	1957	-1	M
nm0753526	RZA	1969	-1	M
nm0753666	BenoÃ®t RÃ©gent	1953	1994	M
nm0753716	Albert RÃ©my	1915	1967	M
nm0753737	JÃ©rÃ©mie Renier	1981	-1	M
nm0753820	Guillermo RÃ­os	-1	-1	M
nm0754165	Bruno S.	1932	2010	M
nm0754184	Surya S.J.	-1	-1	M
nm0754272	Yacef Saadi	-1	-1	M
nm0754512	Daryl Sabara	1992	-1	M
nm0754942	Sabu	1924	1963	M
nm0755074	Jonathan Sachar	1965	-1	M
nm0755267	Katee Sackhoff	1980	-1	F
nm0755310	Michael Sacks	1948	-1	M
nm0755312	Oliver Sacks	1933	2015	M
nm0755403	Yutaka Sada	1911	-1	M
nm0755586	Paul Sado	1978	-1	M
nm0755603	Thomas Sadoski	1976	-1	M
nm0755797	Farahnaz Safari	-1	-1	F
nm0755941	Libuse SafrÃ¡nkovÃ¡	1953	-1	F
nm0755966	Joey Sagal	1957	-1	M
nm0755969	Peter Sagal	-1	-1	M
nm0755981	Carl Sagan	1934	1996	M
nm0756083	Bill Sage	1962	-1	M
nm0756089	Melissa Sagemiller	1974	-1	F
nm0756114	Bob Saget	1956	-1	M
nm0756203	Ludivine Sagnier	1979	-1	F
nm0756218	Katie Sagona	1989	-1	F
nm0756912	Takao SaitÃ´	1929	2014	M
nm0756964	Osamu Saka	1930	-1	M
nm0757049	Hideo Sakaki	1970	-1	M
nm0757076	Chika Sakamoto	1959	-1	F
nm0757087	Maaya Sakamoto	1980	-1	F
nm0757256	Gene Saks	1921	2015	M
nm0757290	Rei Sakuma	1965	-1	F
nm0757327	Takahiro Sakurai	1974	-1	M
nm0757749	RamÃ³n Salazar	1973	-1	M
nm0757855	Zoe Saldana	1978	-1	F
nm0757858	Carlos Saldanha	1965	-1	M
nm0758002	Kario Salem	1955	-1	M
nm0758010	Murray Salem	1950	1998	M
nm0758066	Enrico Maria Salerno	1926	1994	M
nm0758360	Horacio Salinas	-1	-1	M
nm0758405	Diane Salinger	1951	-1	F
nm0758436	Benjamin Salisbury	1980	-1	M
nm0758487	Yesim Salkim	-1	-1	F
nm0758608	Peter Sallis	1921	2017	M
nm0758656	Ilyas Salman	-1	-1	M
nm0758742	Timo Salminen	1952	-1	M
nm0759022	Jennifer Salt	1944	-1	F
nm0759029	Waldo Salt	1914	1987	M
nm0759270	Pierre Salvadori	1964	-1	M
nm0759331	Sergio Salvati	1938	-1	M
nm0759363	Richard Salvatore	-1	-1	M
nm0759368	Gabriele Salvatores	1950	-1	M
nm0759395	Renato Salvatori	1933	1988	M
nm0759627	Elie Samaha	1955	-1	M
nm0759840	Dionyssis Samiotis	-1	-1	M
nm0759967	Tatyana Samoylova	1934	2014	F
nm0760151	Angus Sampson	1979	-1	M
nm0760394	Joanne Samuel	1957	-1	F
nm0760571	Emma Samuelsson	1985	-1	F
nm0760664	Alberto San Juan	1968	-1	M
nm0760665	Antonia San Juan	1961	-1	F
nm0760753	San Bao	-1	-1	M
nm0760778	Fatima Sana Shaikh	1992	-1	F
nm0760796	Hiroyuki Sanada	1960	-1	M
nm0760989	Kiele Sanchez	1977	-1	F
nm0761052	Roselyn Sanchez	1973	-1	F
nm0761212	Dominique Sanda	1948	-1	F
nm0761420	Otto Sander	1941	2013	M
nm0761498	Chris Sanders	1962	-1	M
nm0761836	William Sanderson	1944	-1	M
nm0761866	Tiny Sandford	1894	1961	M
nm0762121	Gloria Sandoval	-1	-1	F
nm0762248	Stefania Sandrelli	1946	-1	F
nm0762424	Jake Sandvig	1986	-1	M
nm0762445	Ellen Sandweiss	1958	-1	F
nm0762524	Giuseppe Sanfelice	1983	-1	M
nm0762792	Larry Sanitsky	-1	-1	M
nm0762924	Enrico Sannia	-1	1998	M
nm0763009	Bussaro Sanruck	-1	-1	F
nm0763052	Ken Sansom	1927	2012	M
nm0763858	Reni Santoni	1939	-1	M
nm0763928	Rodrigo Santoro	1975	-1	M
nm0764020	Chris Santos	1978	-1	M
nm0764384	Kumar Sanu	1957	-1	M
nm0764407	Sumita Sanyal	1945	2017	F
nm0764430	Carlos Sanz	-1	-1	M
nm0764445	Horatio Sanz	1969	-1	M
nm0764527	Danny Sapani	1970	-1	M
nm0764774	Barbara Sarafian	1968	-1	F
nm0764776	Deran Sarafian	1958	-1	M
nm0764781	Richard C. Sarafian	1930	2013	M
nm0764832	JosÃ© Saramago	1922	2010	M
nm0764853	Saranya Ponvannan	-1	-1	F
nm0764871	Sarath Babu	-1	-1	M
nm0764930	Oren Sarch	1969	-1	M
nm0764963	Alain Sarde	1952	-1	M
nm0765091	Alvin Sargent	1927	-1	M
nm0765121	Joseph Sargent	1925	2014	M
nm0765126	Lia Sargent	1957	-1	F
nm0765546	Michael Sarrazin	1940	2011	M
nm0765597	Peter Sarsgaard	1971	-1	M
nm0765605	Gailard Sartain	1946	-1	M
nm0765815	Nozomu Sasaki	1967	-1	M
nm0765911	Katrin SaÃŸ	1956	-1	F
nm0766005	Will Sasso	1975	-1	M
nm0766046	InÃ©s Sastre	1973	-1	F
nm0766100	Tura Satana	1938	2011	F
nm0766153	Drake Sather	1959	2004	M
nm0766212	Hitomi SatÃ´	1979	-1	F
nm0766225	Kei SatÃ´	1928	2010	M
nm0766233	KÃ´ichi SatÃ´	1960	-1	M
nm0766470	Sathyaraj	1954	-1	M
nm0766493	Masaharu SatÃ´	1946	-1	M
nm0766499	Sakichi SatÃ´	-1	-1	M
nm0766502	Tamao SatÃ´	1973	-1	F
nm0766674	Anneli Sauli	1932	-1	F
nm0766837	Jennifer Saunders	1958	-1	F
nm0766993	Zamira Saunders	-1	-1	F
nm0767027	Alejo Sauras	1979	-1	M
nm0767192	Patrick Sauvion	-1	-1	M
nm0767243	Ann Savage	1921	2008	F
nm0767394	Tracie Savage	1962	-1	F
nm0767647	Harris Savides	1957	2012	M
nm0767713	Jody Savin	-1	-1	F
nm0767741	Tom Savini	1946	-1	M
nm0767930	Teresa Ann Savoy	1955	2017	F
nm0768017	Tetsu Sawaki	1982	-1	M
nm0768018	Julia Sawalha	1968	-1	F
nm0768027	Ikki Sawamura	1967	-1	M
nm0768249	Geoffrey Sax	-1	-1	M
nm0768296	Sharat Saxena	1950	-1	M
nm0768319	Carolyn Saxon	-1	-1	F
nm0768324	Edward Saxon	-1	-1	M
nm0768334	John Saxon	1935	-1	M
nm0768614	Leonardo Sbaraglia	1970	-1	M
nm0768739	Dolly Scal	-1	-1	F
nm0769135	Don Scardino	1949	-1	M
nm0769136	Hal Scardino	1984	-1	M
nm0769237	Renato Scarpa	1939	-1	M
nm0769311	Diana Scarwid	1955	-1	F
nm0769449	Per Schaanning	-1	-1	M
nm0769874	Franklin J. Schaffner	1920	1989	M
nm0770023	Mike Schank	-1	-1	M
nm0770039	Heidi Schanz	1971	-1	F
nm0770241	Olivier Schatzky	-1	-1	M
nm0770584	Cynthia Scheider	-1	-1	F
nm0770670	Clemens Scheitz	1899	1980	M
nm0770711	Catherine Schell	1944	-1	F
nm0770788	Mary Kate Schellhardt	1978	-1	F
nm0770793	Charles G. Schelling	1919	1971	M
nm0770938	Robert Schenkkan	1953	-1	M
nm0770974	Shawn Schepps	1961	-1	F
nm0771062	Edgar J. Scherick	1924	2002	M
nm0771352	Peter Schickele	1935	-1	M
nm0771414	Martin Starr	1982	-1	M
nm0771490	Paul Schiff	-1	-1	M
nm0771493	Richard Schiff	1955	-1	M
nm0771526	Guillaume Schiffman	-1	-1	M
nm0771584	Joseph Schildkraut	1896	1964	M
nm0771621	Adrian Schiller	1964	-1	M
nm0771713	Tom Schilling	1982	-1	M
nm0771794	Tom Schimmels	-1	-1	M
nm0771923	Sebastian Schipper	1968	-1	M
nm0772003	Murray Schisgal	1926	-1	M
nm0772174	Bradford L. Schlei	1966	-1	M
nm0772259	John Schlesinger	1926	2003	M
nm0772432	Katie Schlossberg	-1	-1	F
nm0772480	Guylaine Schlumberger	-1	-1	F
nm0773138	Ole Schmidt	1928	2010	M
nm0773418	Eric-Emmanuel Schmitt	1960	-1	M
nm0773460	Vincent Schmitt	-1	-1	M
nm0773525	Sybille Schmitz	1909	1955	F
nm0773677	Charles H. Schneer	1920	2009	M
nm0773721	Bert Schneider	1933	2011	M
nm0773731	Bonnie Sikowitz	-1	-1	F
nm0773759	Dan Schneider	1966	-1	M
nm0773932	Maria Schneider	1952	2011	F
nm0773973	Paul Schneider	1976	-1	M
nm0774337	Jill Schoelen	1963	-1	F
nm0774386	Matthias Schoenaerts	1977	-1	M
nm0774528	John D. Schofield	1933	-1	M
nm0774578	Michael Scholes	-1	-1	M
nm0774736	Kyra Schon	1957	-1	F
nm0774908	Robin Schorr	-1	-1	F
nm0775017	David J. Schow	-1	-1	M
nm0775180	Max Schreck	1879	1936	M
