381681	Before Sunset	Before Sunset	2004	80	188050	8.1
381707	White Chicks	White Chicks	2004	109	110312	5.5
381849	3:10 to Yuma	3:10 to Yuma	2007	122	257135	7.7
381940	Cargo	Cargo	2009	112	17073	6.2
381966	Creep	Creep	2004	85	25231	5.6
382077	Hide and Seek	Hide and Seek	2005	101	75129	5.9
382189	My Summer of Love	My Summer of Love	2004	86	17499	6.8
382330	As It Is in Heaven	Så som i himmelen	2004	133	14645	7.6
382625	The Da Vinci Code	The Da Vinci Code	2006	149	352726	6.6
382628	Dark Water	Dark Water	2005	105	53929	5.6
382992	Stealth	Stealth	2005	121	47714	5
383010	The Three Stooges	The Three Stooges	2012	92	27235	5.1
383028	Synecdoche, New York	Synecdoche, New York	2008	124	65776	7.5
383060	Zoom	Zoom	2006	83	16399	4.3
383216	The Pink Panther	The Pink Panther	2006	93	71624	5.6
383222	BloodRayne	BloodRayne	2005	95	31745	2.9
383574	Pirates of the Caribbean: Dead Man's Chest	Pirates of the Caribbean: Dead Man's Chest	2006	151	579662	7.3
383694	Vera Drake	Vera Drake	2004	125	21559	7.7
384116	G.O.R.A.	G.O.R.A.	2004	127	44670	8
384286	Cry Wolf	Cry Wolf	2005	90	24091	5.9
384369	Before the Fall	Napola - Elite für den Führer	2004	117	12366	7.4
384537	Silent Hill	Silent Hill	2006	125	192993	6.6
384642	Kicking & Screaming	Kicking & Screaming	2005	95	32342	5.6
384680	The Weather Man	The Weather Man	2005	102	72532	6.6
384793	Accepted	Accepted	2006	93	112415	6.5
384806	The Amityville Horror	The Amityville Horror	2005	90	93475	6
384819	Azumi	Azumi	2003	128	13418	6.9
385002	Green Street Hooligans	Hooligans	2005	109	128361	7.5
385004	House of Flying Daggers	Shi mian mai fu	2004	119	98452	7.6
385267	In Good Company	In Good Company	2004	109	50709	6.5
385307	Miss Congeniality 2: Armed and Fabulous	Miss Congeniality 2: Armed and Fabulous	2005	115	58114	5
385705	The Football Factory	The Football Factory	2004	91	25751	6.9
385726	Glory Road	Glory Road	2006	118	38002	7.2
385752	The Golden Compass	The Golden Compass	2007	113	160217	6.1
386005	New Police Story	San ging chaat goo si	2004	123	21371	7
386064	Tae Guk Gi: The Brotherhood of War	Taegukgi hwinalrimyeo	2004	140	34290	8.1
386117	Where the Wild Things Are	Where the Wild Things Are	2009	101	93101	6.8
386140	The Legend of Zorro	The Legend of Zorro	2005	129	79982	5.9
386342	Brothers	Brødre	2004	117	10055	7.6
386588	Hitch	Hitch	2005	118	265084	6.6
387131	The Constant Gardener	The Constant Gardener	2005	129	119896	7.4
387514	Prime	Prime	2005	105	37075	6.2
387564	Saw	Saw	2004	103	332879	7.6
387575	Seed of Chucky	Seed of Chucky	2004	87	32422	4.9
387808	Idiocracy	Idiocracy	2006	84	121508	6.6
387877	The Black Dahlia	The Black Dahlia	2006	121	66345	5.6
387898	Caché	Caché	2005	117	60577	7.3
388125	In Her Shoes	In Her Shoes	2005	130	54957	6.5
388139	It's All Gone Pete Tong	It's All Gone Pete Tong	2004	90	17809	7.4
388182	King of California	King of California	2007	93	20688	6.7
388419	Christmas with the Kranks	Christmas with the Kranks	2004	99	33405	5.3
388482	Transporter 2	Transporter 2	2005	87	171039	6.3
388500	Beauty Shop	Beauty Shop	2005	105	14522	5.5
388795	Brokeback Mountain	Brokeback Mountain	2005	134	283066	7.7
388980	The Greatest Game Ever Played	The Greatest Game Ever Played	2005	120	24340	7.5
389328	Rise: Blood Hunter	Rise	2007	97	10718	4.9
389557	Black Book	Zwartboek	2006	145	65220	7.8
389722	30 Days of Night	30 Days of Night	2007	113	149506	6.6
389860	Click	Click	2006	107	268968	6.4
389957	Edison	Edison	2005	99	13880	5.3
390022	Friday Night Lights	Friday Night Lights	2004	118	51396	7.3
390221	Maria Full of Grace	Maria Full of Grace	2004	101	31928	7.5
390384	Primer	Primer	2004	77	83902	6.9
390808	36th Precinct	36 Quai des Orfèvres	2004	111	14859	7.2
391198	The Grudge	The Grudge	2004	91	125558	5.9
391304	A Lot Like Love	A Lot Like Love	2005	107	61985	6.6
392878	The Onion Movie	The Onion Movie	2008	80	14353	6.3
393109	Brick	Brick	2005	110	91230	7.4
393162	Coach Carter	Coach Carter	2005	136	103396	7.3
393735	The Shaggy Dog	The Shaggy Dog	2006	98	16180	4.4
395119	Alatriste	Alatriste	2006	145	11027	6.1
395169	Hotel Rwanda	Hotel Rwanda	2004	121	294458	8.1
395251	The Producers	The Producers	2005	134	37136	6.4
395495	Catch and Release	Catch and Release	2006	124	20233	6
395584	The Devil's Rejects	The Devil's Rejects	2005	107	82130	6.9
395699	The Pacifier	The Pacifier	2005	95	74851	5.6
395972	North Country	North Country	2005	126	35359	7.3
396171	Perfume: The Story of a Murderer	Perfume: The Story of a Murderer	2006	147	207661	7.5
396184	With Blood on My Hands: Pusher II	Pusher II	2004	100	15526	7.4
396269	Wedding Crashers	Wedding Crashers	2005	119	300684	7
396592	Fat Albert	Fat Albert	2004	93	10057	4.3
396652	Ice Princess	Ice Princess	2005	98	21756	6
396752	Nanny McPhee	Nanny McPhee	2005	97	56822	6.6
397044	Blood and Chocolate	Blood and Chocolate	2007	98	16174	5.5
397065	House of Wax	House of Wax	2005	108	102412	5.3
397078	Just My Luck	Just My Luck	2006	103	48240	5.4
397101	The Skeleton Key	The Skeleton Key	2005	104	95239	6.5
397313	Eight Below	Eight Below	2006	120	53571	7.3
397535	Memoirs of a Geisha	Memoirs of a Geisha	2005	145	126764	7.4
397619	Samaritan Girl	Samaria	2004	95	11980	7.2
398017	Derailed	Derailed	2005	108	65977	6.6
398027	Down in the Valley	Down in the Valley	2005	108	17103	6.4
398165	The Longest Yard	The Longest Yard	2005	113	142722	6.4
398375	Rumor Has It...	Rumor Has It...	2005	97	45164	5.5
398712	Assault on Precinct 13	Assault on Precinct 13	2005	109	68849	6.3
398808	Bridge to Terabithia	Bridge to Terabithia	2007	96	123111	7.2
398883	The Consequences of Love	Le conseguenze dell'amore	2004	100	12283	7.6
398913	DOA: Dead or Alive	DOA: Dead or Alive	2006	87	40378	4.8
399095	Trade	Trade	2007	120	15672	7.4
399146	A History of Violence	A History of Violence	2005	96	202075	7.5
399201	The Island	The Island	2005	136	279424	6.9
399295	Lord of War	Lord of War	2005	122	266495	7.6
399327	The Man	The Man	2005	83	22970	5.5
399854	Vizontele Tuuba	Vizontele Tuuba	2003	111	10993	6.5
400234	Black Friday	Black Friday	2004	143	13940	8.6
400426	Far Cry	Far Cry	2008	95	12014	3.1
400497	Herbie Fully Loaded	Herbie Fully Loaded	2005	101	39891	4.8
400525	The Ice Harvest	The Ice Harvest	2005	92	21740	6.3
401085	C.R.A.Z.Y.	C.R.A.Z.Y.	2005	127	29160	8
401383	The Diving Bell and the Butterfly	Le scaphandre et le papillon	2007	112	95417	8
401445	A Good Year	A Good Year	2006	117	78065	7
401711	Paris, je t'aime	Paris, je t'aime	2006	120	66059	7.3
401729	John Carter	John Carter	2012	132	228315	6.6
401792	Sin City	Sin City	2005	124	696683	8
401855	Underworld: Evolution	Underworld: Evolution	2006	106	172587	6.7
401997	Breach	Breach	2007	110	54208	7
402022	Æon Flux	Æon Flux	2005	93	115985	5.5
402057	Beowulf & Grendel	Beowulf & Grendel	2005	103	16425	5.9
402158	Empire of the Wolves	L'empire des loups	2005	128	10142	5.9
402399	The New World	The New World	2005	135	75816	6.7
402850	The Big White	The Big White	2005	100	13013	6.4
402894	Casanova	Casanova	2005	112	47463	6.5
402901	The Cave	The Cave	2005	97	30962	5.1
402910	Chaos	Chaos	2005	106	46883	6.5
403217	Last Days	Last Days	2005	97	19916	5.8
403358	Night Watch	Nochnoy dozor	2004	114	49352	6.5
403508	The Sisterhood of the Traveling Pants	The Sisterhood of the Traveling Pants	2005	119	48441	6.5
403702	Youth in Revolt	Youth in Revolt	2009	90	68522	6.5
404030	Everything Is Illuminated	Everything Is Illuminated	2005	106	53422	7.5
404032	The Exorcism of Emily Rose	The Exorcism of Emily Rose	2005	119	105569	6.7
404203	Little Children	Little Children	2006	136	97505	7.5
404254	My Sassy Girl	My Sassy Girl	2008	92	18435	6.3
404390	Running Scared	Running Scared	2006	122	91804	7.4
404978	Gambit	Gambit	2012	89	20767	5.7
405094	The Lives of Others	Das Leben der Anderen	2006	137	296061	8.5
405159	Million Dollar Baby	Million Dollar Baby	2004	132	545753	8.1
405325	Sky High	Sky High	2005	100	67873	6.2
405336	Southland Tales	Southland Tales	2006	145	34050	5.5
405422	The 40-Year-Old Virgin	The 40 Year Old Virgin	2005	116	341307	7.1
405508	Rang De Basanti	Rang De Basanti	2006	157	88818	8.3
405676	All the King's Men	All the King's Men	2006	128	21933	6.2
405821	Casshern	Casshern	2004	142	12588	6.2
406375	Zathura: A Space Adventure	Zathura: A Space Adventure	2005	101	77345	6.2
406650	The Chumscrubber	The Chumscrubber	2005	108	16904	7
406759	The Eye	The Eye	2008	98	47119	5.4
406816	The Guardian	The Guardian	2006	139	80079	6.9
407265	Transamerica	Transamerica	2005	103	37997	7.4
407304	War of the Worlds	War of the Worlds	2005	116	365551	6.5
407621	Calvaire	Calvaire	2004	88	10294	6.2
407887	The Departed	The Departed	2006	151	991721	8.5
408236	Sweeney Todd: The Demon Barber of Fleet Street	Sweeney Todd: The Demon Barber of Fleet Street	2007	116	307396	7.4
408306	Munich	Munich	2005	164	190071	7.6
408345	Firewall	Firewall	2006	105	52349	5.8
408524	Bad News Bears	Bad News Bears	2005	113	18517	5.8
408664	Nobody Knows	Dare mo shiranai	2004	141	19109	8.1
408777	The Edukators	Die fetten Jahre sind vorbei	2004	127	28635	7.5
408790	Flightplan	Flightplan	2005	98	136610	6.3
408839	The Heartbreak Kid	The Heartbreak Kid	2007	116	77047	5.8
408985	Last Holiday	Last Holiday	2006	112	23720	6.4
409011	Lovewrecked	Love Wrecked	2005	87	12681	4.9
409182	Poseidon	Poseidon	2006	98	87929	5.6
409184	Russian Dolls	Les poupées russes	2005	125	17740	7
409345	Surveillance	Surveillance	2008	97	15657	6.4
409459	Watchmen	Watchmen	2009	162	427632	7.6
409847	Cowboys & Aliens	Cowboys & Aliens	2011	119	186769	6
409904	Day Watch	Dnevnoy dozor	2006	132	31284	6.5
410097	Hustle & Flow	Hustle & Flow	2005	116	35467	7.4
410297	The Lake House	The Lake House	2006	99	123438	6.8
410377	Nim's Island	Nim's Island	2008	96	30081	6
410730	Taxidermia	Taxidermia	2006	91	14464	7
410764	Tideland	Tideland	2005	120	28761	6.5
411061	88 Minutes	88 Minutes	2007	108	69511	5.9
411195	Breakfast on Pluto	Breakfast on Pluto	2005	128	18760	7.3
411270	The Beat That My Heart Skipped	De battre mon coeur s'est arrêté	2005	108	16876	7.3
411272	Mesrine Part 2: Public Enemy #1	L'ennemi public n°1	2008	133	25525	7.5
411475	Hell Ride	Hell Ride	2008	84	14676	5.1
411477	Hellboy II: The Golden Army	Hellboy II: The Golden Army	2008	120	226249	7
411705	9 Songs	9 Songs	2004	71	19384	4.8
411951	Tekken	Tekken	2010	87	23884	4.8
412019	Broken Flowers	Broken Flowers	2005	106	88162	7.2
412080	The World's Fastest Indian	The World's Fastest Indian	2005	127	47207	7.8
412536	Brideshead Revisited	Brideshead Revisited	2008	133	10808	6.7
412798	Half Light	Half Light	2006	110	11998	6
412922	Little Manhattan	Little Manhattan	2005	84	20293	7.6
413015	Mrs Henderson Presents	Mrs Henderson Presents	2005	103	14227	7.1
413099	Evan Almighty	Evan Almighty	2007	96	123881	5.4
413300	Spider-Man 3	Spider-Man 3	2007	139	427361	6.2
413895	Charlotte's Web	Charlotte's Web	2006	97	31202	6.3
414055	Elizabeth: The Golden Age	Elizabeth: The Golden Age	2007	114	59181	6.9
414387	Pride & Prejudice	Pride & Prejudice	2005	129	215025	7.8
414852	District B13	Banlieue 13	2004	84	60047	7.2
414951	The Quiet	The Quiet	2005	96	14093	6.4
414982	Final Destination 3	Final Destination 3	2006	93	113281	5.8
414993	The Fountain	The Fountain	2006	96	207622	7.3
415306	Talladega Nights: The Ballad of Ricky Bobby	Talladega Nights: The Ballad of Ricky Bobby	2006	108	143662	6.6
415965	Martian Child	Martian Child	2007	106	18456	6.8
415978	Me and You and Everyone We Know	Me and You and Everyone We Know	2005	91	32724	7.3
416044	Mongol: The Rise of Genghis Khan	Mongol	2007	126	40332	7.3
416185	Resurrecting the Champ	Resurrecting the Champ	2007	112	19177	6.7
416212	The Secret Life of Bees	The Secret Life of Bees	2008	114	21583	7.3
416236	The Spiderwick Chronicles	The Spiderwick Chronicles	2008	96	76207	6.6
416315	Wolf Creek	Wolf Creek	2005	99	60445	6.3
416320	Match Point	Match Point	2005	124	182729	7.7
416449	300	300	2006	117	660824	7.7
416496	Bandidas	Bandidas	2006	93	31005	5.7
416508	Becoming Jane	Becoming Jane	2007	120	51468	7.1
417001	Must Love Dogs	Must Love Dogs	2005	98	27938	5.9
417056	Pledge This!	Pledge This!	2006	91	16085	1.9
417148	Snakes on a Plane	Snakes on a Plane	2006	105	121814	5.5
417217	Two for the Money	Two for the Money	2005	122	39298	6.2
417397	9th Company	9 rota	2005	139	17823	7.2
417433	Annapolis	Annapolis	2006	108	18868	5.8
417658	Factotum	Factotum	2005	94	12717	6.6
417741	Harry Potter and the Half-Blood Prince	Harry Potter and the Half-Blood Prince	2009	153	376385	7.6
417791	Rory O'Shea Was Here	Inside I'm Dancing	2004	104	12727	7.9
418279	Transformers	Transformers	2007	144	548119	7.1
418362	Mujhse Shaadi Karogi	Mujhse Shaadi Karogi	2004	163	11002	6.8
418455	Adam's Apples	Adams æbler	2005	94	39513	7.8
418647	Dreamer: Inspired by a True Story	Dreamer: Inspired by a True Story	2005	106	10808	6.9
418689	Flags of our Fathers	Flags of Our Fathers	2006	135	107847	7.1
418763	Jarhead	Jarhead	2005	125	155224	7
418773	Junebug	Junebug	2005	106	20044	7
418819	Land of the Dead	Land of the Dead	2005	93	83840	6.2
418832	Lie with Me	Lie with Me	2005	93	12776	5.4
419058	Phir Hera Pheri	Phir Hera Pheri	2006	153	10400	6.6
419198	The Tiger and the Snow	La tigre e la neve	2005	114	12362	7.2
419294	The Three Burials of Melquiades Estrada	The Three Burials of Melquiades Estrada	2005	121	35879	7.4
419677	Dead Man's Shoes	Dead Man's Shoes	2004	90	43465	7.7
419706	Doom	Doom	2005	105	93833	5.2
419749	Find Me Guilty	Find Me Guilty	2006	125	30006	7.1
419843	In the Land of Women	In the Land of Women	2007	97	29231	6.5
419887	The Kite Runner	The Kite Runner	2007	128	72169	7.6
419946	The Marine	The Marine	2006	92	29452	4.7
419984	Mr. Woodcock	Mr. Woodcock	2007	87	32624	5.1
420087	A Prairie Home Companion	A Prairie Home Companion	2006	105	20462	6.8
420206	Summer Storm	Sommersturm	2004	98	12061	7.4
420223	Stranger Than Fiction	Stranger Than Fiction	2006	113	199862	7.6
420251	Three... Extremes	Saam gaang yi	2004	118	17022	7
420293	The Stanford Prison Experiment	The Stanford Prison Experiment	2015	122	26469	6.9
420294	The Texas Chainsaw Massacre: The Beginning	The Texas Chainsaw Massacre: The Beginning	2006	91	61102	5.9
420332	Veer-Zaara	Veer-Zaara	2004	192	41186	7.9
420509	The Aura	El aura	2005	134	11787	7.2
420609	Infamous	Infamous	2006	110	15078	7.1
420901	Beyond the Gates	Shooting Dogs	2005	115	10276	7.7
421051	Daniel the Wizard	Daniel der Zauberer	2004	81	13502	1.9
421054	Domino	Domino	2005	127	60630	6
421073	Street Kings	Street Kings	2008	109	99692	6.8
421082	Control	Control	2007	122	55330	7.7
421206	Gridiron Gang	Gridiron Gang	2006	125	36623	6.9
421238	The Proposition	The Proposition	2005	104	45568	7.4
421239	Red Eye	Red Eye	2005	85	100794	6.5
421715	The Curious Case of Benjamin Button	The Curious Case of Benjamin Button	2008	166	507907	7.8
421729	Big Momma's House 2	Big Momma's House 2	2006	99	35438	4.6
421994	Imagine Me & You	Imagine Me & You	2005	90	25731	6.8
422091	Dhoom	Dhoom	2004	129	15239	6.7
422093	Diary of a Mad Black Woman	Diary of a Mad Black Woman	2005	116	11375	5.7
422272	Fragile	Frágiles	2005	101	14026	6.1
422295	Fur: An Imaginary Portrait of Diane Arbus	Fur: An Imaginary Portrait of Diane Arbus	2006	122	14049	6.5
422401	Hatchet	Hatchet	2006	85	25251	5.7
422720	Marie Antoinette	Marie Antoinette	2006	123	88165	6.4
422774	Are We Done Yet?	Are We Done Yet?	2007	92	17107	4.1
423169	Sherrybaby	Sherrybaby	2006	96	10753	6.6
423409	Tristram Shandy: A Cock and Bull Story	A Cock and Bull Story	2005	94	11672	6.8
423866	3-Iron	Bin-jip	2004	88	42588	8.1
423977	Charlie Bartlett	Charlie Bartlett	2007	97	59098	7
424136	Hard Candy	Hard Candy	2005	104	141368	7.1
424205	Joyeux Noel	Joyeux Noël	2005	116	24256	7.8
424227	Turtles Can Fly	Lakposhtha parvaz mikonand	2004	98	15145	8.1
424345	Clerks II	Clerks II	2006	97	120762	7.4
424774	The Adventures of Sharkboy and Lavagirl 3-D	The Adventures of Sharkboy and Lavagirl 3-D	2005	93	23523	3.5
424823	Balls of Fury	Balls of Fury	2007	90	37654	5.3
424880	Candy	Candy	2006	116	38926	7.3
424908	Copying Beethoven	Copying Beethoven	2006	104	11843	6.8
424993	Employee of the Month	Employee of the Month	2006	103	39921	5.5
425061	Get Smart	Get Smart	2008	110	179622	6.5
425112	Hot Fuzz	Hot Fuzz	2007	121	395595	7.9
425123	Just Like Heaven	Just Like Heaven	2005	95	88960	6.7
425210	Lucky Number Slevin	Lucky Number Slevin	2006	110	279900	7.8
425326	Outsourced	Outsourced	2006	103	10394	7
425333	Pardon	Pardon	2005	94	14576	8.2
425379	I'm the Angel of Death: Pusher III	Pusher III	2005	90	11331	7.3
425413	Run, Fatboy, Run	Run Fatboy Run	2007	100	61616	6.6
425430	The Messengers	The Messengers	2007	90	35407	5.4
425601	Trailer Park Boys: The Movie	Trailer Park Boys: The Movie	2006	95	10807	7.3
425637	Red Cliff	Chi bi	2008	146	39801	7.4
426459	Feast	Feast	2005	95	27049	6.4
426578	Sophie Scholl: The Final Days	Sophie Scholl - Die letzten Tage	2005	120	23964	7.6
426592	Superhero Movie	Superhero Movie	2008	75	56614	4.5
426883	Alpha Dog	Alpha Dog	2006	118	92408	6.9
426931	August Rush	August Rush	2007	114	95018	7.5
427152	Dinner for Schmucks	Dinner for Schmucks	2010	114	86108	5.9
427229	Failure to Launch	Failure to Launch	2006	97	63534	5.6
427309	The Great Debaters	The Great Debaters	2007	126	51255	7.6
427327	Hairspray	Hairspray	2007	117	106633	6.7
427392	The Invasion	The Invasion	2007	99	68669	5.9
427470	The Lookout	The Lookout	2007	99	53360	7.1
427944	Thank You for Smoking	Thank You for Smoking	2005	92	200698	7.6
427954	The Protector	Tom yum goong	2005	111	32180	7.1
427969	Hollywoodland	Hollywoodland	2006	126	30623	6.5
428870	A Moment to Remember	Nae meorisokui jiwoogae	2004	117	18119	8.2
429493	The A-Team	The A-Team	2010	117	225968	6.8
429573	An American Haunting	An American Haunting	2005	83	23154	5
429591	Aquamarine	Aquamarine	2006	104	33657	5.3
429715	The Business	The Business	2005	97	11947	6.7
430105	Four Brothers	Four Brothers	2005	109	119252	6.9
430304	Littleman	Littleman	2006	98	43346	4.3
430308	Get Rich or Die Tryin'	Get Rich or Die Tryin'	2005	117	39445	5.2
430357	Miami Vice	Miami Vice	2006	134	98933	6
430576	The Secret Life of Words	The Secret Life of Words	2005	115	10827	7.5
430634	Stick It	Stick It	2006	103	24254	6.4
430770	The Women	The Women	2008	114	18253	4.9
430912	Basic Instinct 2	Basic Instinct 2	2006	114	33481	4.3
430922	Role Models	Role Models	2008	99	204749	6.9
431021	The Possession	The Possession	2012	92	51168	5.9
431197	The Kingdom	The Kingdom	2007	110	108084	7.1
431308	P.S. I Love You	P.S. I Love You	2007	126	183508	7.1
432021	Resident Evil: Extinction	Resident Evil: Extinction	2007	94	165627	6.3
432047	Sarkar	Sarkar	2005	124	13029	7.7
432291	The Fog	The Fog	2005	100	31449	3.6
432348	Saw II	Saw II	2005	93	207170	6.6
432402	Factory Girl	Factory Girl	2006	90	19469	6.4
432637	Krrish	Krrish	2006	185	14583	6.3
433035	Real Steel	Real Steel	2011	127	272772	7.1
433362	Daybreakers	Daybreakers	2009	98	112255	6.5
433383	Good Night, and Good Luck.	Good Night, and Good Luck.	2005	93	87870	7.5
433386	The Grudge 2	The Grudge 2	2006	102	42213	5
433387	Harsh Times	Harsh Times	2005	116	58057	6.9
433400	Just Friends	Just Friends	2005	96	90513	6.2
433412	Material Girls	Material Girls	2006	98	20118	3.9
433416	The Namesake	The Namesake	2006	122	17528	7.6
433442	The Return	The Return	2006	85	10543	4.8
434124	Kinky Boots	Kinky Boots	2005	107	15706	7.1
434139	The Last Kiss	The Last Kiss	2006	115	39209	6.5
434409	V for Vendetta	V for Vendetta	2005	132	891839	8.2
435623	Conversations with Other Women	Conversations with Other Women	2005	84	10849	7.1
435625	The Descent	The Descent	2005	99	172699	7.2
435651	The Giver	The Giver	2014	97	98998	6.5
435670	The Invisible	The Invisible	2007	102	32603	6.3
435679	Keith	Keith	2008	93	32862	7.5
435680	Kidulthood	Kidulthood	2006	89	16202	6.8
435705	Next	Next	2007	96	134137	6.2
436331	Friends with Money	Friends with Money	2006	88	21863	5.8
436697	The Queen	The Queen	2006	103	93471	7.3
437179	See No Evil	See No Evil	2006	84	23490	5.1
437405	Paper Man	Paper Man	2009	110	16687	6.6
437777	Something New	Something New	2006	99	11267	6.8
437800	Akeelah and the Bee	Akeelah and the Bee	2006	112	16523	7.4
437857	Behind the Mask: The Rise of Leslie Vernon	Behind the Mask: The Rise of Leslie Vernon	2006	92	18563	6.8
437863	The Benchwarmers	The Benchwarmers	2006	80	43677	5.6
438315	Peaceful Warrior	Peaceful Warrior	2006	120	23116	7.3
438488	Terminator Salvation	Terminator Salvation	2009	115	306750	6.6
438859	The Color of Freedom	Goodbye Bafana	2007	118	10774	7.1
439289	Running with Scissors	Running with Scissors	2006	116	20815	6.2
439662	Fanaa	Fanaa	2006	168	26473	7.2
439815	Slither	Slither	2006	95	66589	6.5
440803	Shutter	Shutter	2004	97	35030	7.1
440963	The Bourne Ultimatum	The Bourne Ultimatum	2007	115	551198	8
441048	Dhoom 2	Dhoom:2	2006	152	19765	6.4
441774	Lonely Hearts	Lonely Hearts	2006	108	18735	6.5
441796	Stay Alive	Stay Alive	2006	85	27348	5.1
441909	Volver	Volver	2006	121	83672	7.6
443272	Lincoln	Lincoln	2012	150	216661	7.4
443274	Vantage Point	Vantage Point	2008	90	134503	6.6
443295	Yours, Mine & Ours	Yours, Mine & Ours	2005	88	23677	5.4
443453	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan	2006	84	318060	7.3
443456	Breaking and Entering	Breaking and Entering	2006	120	20806	6.5
443465	Before We Go	Before We Go	2014	95	37184	6.8
443473	The Condemned	The Condemned	2007	113	47094	6.1
443489	Dreamgirls	Dreamgirls	2006	130	61447	6.5
443496	Edmond	Edmond	2005	82	10356	6.3
443543	The Illusionist	The Illusionist	2006	110	322923	7.6
443559	Killshot	Killshot	2008	95	19325	6
443632	The Sentinel	The Sentinel	2006	108	44552	6.1
443649	10,000 BC	10,000 BC	2008	109	115824	5.1
443680	The Assassination of Jesse James by the Coward Robert Ford	The Assassination of Jesse James by the Coward Robert Ford	2007	160	149526	7.5
443701	The X Files: I Want to Believe	The X Files: I Want to Believe	2008	104	82844	5.9
443706	Zodiac	Zodiac	2007	157	356982	7.7
444182	Days of Glory	Indigènes	2006	128	12862	7.1
444653	Keeping Mum	Keeping Mum	2005	99	30232	6.8
444682	The Reaping	The Reaping	2007	99	39427	5.7
445336	You, the Living	Du levande	2007	95	12020	7.5
445620	Paradise Now	Paradise Now	2005	90	20788	7.5
445922	Across the Universe	Across the Universe	2007	133	97956	7.4
445934	Blades of Glory	Blades of Glory	2007	93	140092	6.3
445946	The Contract	The Contract	2006	96	21700	5.7
445990	Invincible	Invincible	2006	105	57236	7.1
446013	Pathfinder	Pathfinder	2007	99	39424	5.4
446029	Scott Pilgrim vs. the World	Scott Pilgrim vs. the World	2010	112	311574	7.5
446046	Take the Lead	Take the Lead	2006	118	23033	6.7
446059	Fearless	Huo yuanjia	2006	104	66566	7.7
446687	Driving Lessons	Driving Lessons	2006	98	10040	6.8
446755	The Painted Veil	The Painted Veil	2006	125	82834	7.5
448011	Knowing	Knowing	2009	121	200413	6.2
448075	The Night Listener	The Night Listener	2006	91	13578	5.9
448124	Snow Cake	Snow Cake	2006	112	11430	7.6
448134	Sunshine	Sunshine	2007	107	208556	7.3
448157	Hancock	Hancock	2008	92	385399	6.4
449010	Eragon	Eragon	2006	104	113784	5.1
449059	Little Miss Sunshine	Little Miss Sunshine	2006	101	389273	7.8
449061	London	London	2005	92	20467	6.6
449088	Pirates of the Caribbean: At World's End	Pirates of the Caribbean: At World's End	2007	169	525555	7.1
449089	RV	RV	2006	99	50141	5.5
449467	Babel	Babel	2006	143	262189	7.5
449487	Passengers	Passengers	2008	93	30428	5.9
449994	Jodhaa Akbar	Jodhaa Akbar	2008	213	24359	7.6
449999	Kabhi Alvida Naa Kehna	Kabhi Alvida Naa Kehna	2006	193	15702	6.1
450188	La Vie en Rose	La môme	2007	140	73300	7.6
450232	16 Blocks	16 Blocks	2006	102	118107	6.6
450259	Blood Diamond	Blood Diamond	2006	143	439556	8
450278	Hostel	Hostel	2005	94	151193	5.9
450314	Punisher: War Zone	Punisher: War Zone	2008	103	53922	6
450336	Blood Creek	Town Creek	2009	90	10343	5.4
450340	Unknown	Unknown	2006	85	27329	6.5
450345	The Wicker Man	The Wicker Man	2006	102	57156	3.7
450385	1408	1408	2007	104	230767	6.8
450405	Cirque du Freak: The Vampire's Assistant	Cirque du Freak: The Vampire's Assistant	2009	109	38398	5.9
451094	Lady Vengeance	Chinjeolhan geumjassi	2005	115	60273	7.6
451279	Wonder Woman	Wonder Woman	2017	141	383843	7.5
451850	Paheli	Paheli	2005	140	10808	6.7
452594	The Break-Up	The Break-Up	2006	106	110632	5.8
452598	Cheaper by the Dozen 2	Cheaper by the Dozen 2	2005	94	47278	5.5
452608	Death Race	Death Race	2008	105	179673	6.4
452623	Gone Baby Gone	Gone Baby Gone	2007	114	219056	7.7
452624	The Good German	The Good German	2006	105	22485	6.1
452625	Good Luck Chuck	Good Luck Chuck	2007	96	78636	5.6
452637	Lady in the Water	Lady in the Water	2006	110	85534	5.6
452643	Love and Other Disasters	Love and Other Disasters	2006	90	12524	6.2
452681	The Santa Clause 3: The Escape Clause	The Santa Clause 3: The Escape Clause	2006	97	26089	4.7
452694	The Time Traveler's Wife	The Time Traveler's Wife	2009	107	125688	7.1
452702	Vacancy	Vacancy	2007	85	85577	6.2
453451	Mr. Bean's Holiday	Mr. Bean's Holiday	2007	90	98835	6.4
453467	Deja Vu	Deja Vu	2006	126	262913	7
453548	Snow Angels	Snow Angels	2007	107	11512	6.9
453562	42	42	2013	128	73139	7.5
453671	Garam Masala	Garam Masala	2005	146	10829	6.8
453729	Iqbal	Iqbal	2005	132	12919	8.2
454082	Black Christmas	Black Christmas	2006	84	21828	4.6
454084	Blind Dating	Blind Dating	2006	95	10574	6.1
454776	Amazing Grace	Amazing Grace	2006	118	22197	7.5
454824	Flyboys	Flyboys	2006	140	37895	6.5
454841	The Hills Have Eyes	The Hills Have Eyes	2006	107	141984	6.4
454848	Inside Man	Inside Man	2006	129	296664	7.6
454876	Life of Pi	Life of Pi	2012	127	497345	7.9
454919	Pulse	Pulse	2006	90	26218	4.7
454921	The Pursuit of Happyness	The Pursuit of Happyness	2006	117	380071	8
